"Gene","FPM (WT)","FPM (STAT3KO)","FPM (ob/ob)","Enrichment (WT)","P (WT)","Enrichment (STAT3KO)","P (STAT3KO)","Enrichment (ob/ob)","P (ob/ob)"
"Rnf187",668.664652858816,652.874600491807,688.272973682189,0.630629841046206,0.00147671704299341,0.527979042530695,0.0100841501953021,0.359450806928429,0.268636421881183
"Ssrp1",144.123561022573,152.035278218089,131.920659436973,0.598459643664557,7.60826976659431e-06,0.546732216548586,5.42822854565328e-05,0.372802022173233,0.0631026166283042
"Tmem101",22.2838459738981,19.8215353848296,20.8022225692701,0.598112949587408,0.00613225386711746,0.423903894255667,0.0687190721617209,0.495503713724801,0.136888260100211
"Fam149a",92.0653348881795,104.770918153417,104.288595376136,0.444357747088005,0.000416733294314919,0.58582152055486,2.24082054641631e-06,0.486896941049976,0.00520153821825026
"Vps37d",38.2725023684969,32.3957387468192,39.5519513122223,0.835455035561705,0.000150866328609978,0.429164622371929,0.0780573036318369,0.251709433512789,0.572206030630682
"Zcchc9",16.9969162765931,20.3876269876694,22.3725074957464,0.3412906717,0.0857355817452271,0.452279953677322,0.0179187435736742,0.722418603314981,0.00453475371084366
"Kcnh6",12.002830377446,15.9041392543706,12.0455766009648,0.568402147550199,0.00220988952874721,0.605433841839314,0.000828737565041748,0.341238171562471,0.269056216756713
"Ptpa",414.16247157236,427.432284132496,394.890861294621,0.598648429207008,0.000177696022193533,0.545180882511008,0.000807341971983549,0.370519329238203,0.134626167201717
"Mrm3",26.9244983105833,25.6722644380368,29.7110757520065,0.654120077670398,9.60749052917368e-06,0.492897078016633,0.00117452964158544,0.366472370807829,0.109346085849577
"Csad",30.9012969356728,26.6815108223037,22.3277554317497,0.706778600892611,3.76315103547264e-08,0.524586635144328,7.19507727535875e-05,0.28000070228356,0.201788623142555
"Coq4",22.7071659244478,21.610192692131,19.9363923140673,0.501007357383626,0.00216073447902643,0.589574329414426,0.000282354192299959,0.420598584371938,0.0901652774168626
"Mfsd6",179.167774369191,144.384968444053,133.410636922625,0.592317542985099,0.00122110966397457,0.52698451515066,0.00505334005005408,0.391831491231947,0.172354505110186
"Mzt2",34.2214298581716,36.4828938073278,40.7348250839542,0.623931615768891,0.00544971029116846,0.482127858873616,0.0400721257054897,0.404453192566337,0.263210388482135
"Zcchc10",19.6964330992941,20.7071404733716,22.1738461759048,0.458618581706783,0.013203072626074,0.361503945191535,0.0612714709724538,0.68930049297789,0.00599940478966442
"Rad51",3.67890193985121,4.45698709379285,5.30422367607653,0.631925627843742,0.0234829707051818,0.414545424228,0.153746967932637,0.462902187939326,0.289828988536687
"Lrp11",199.319431483866,167.583162776043,158.698637626482,0.651518220578682,0.000351921914072253,0.507314883497298,0.00750179733454124,0.349324520328741,0.241064094749949
"Dtwd1",13.2838249453168,12.8885770234937,15.1645931249555,0.613025429504484,7.93392243632514e-05,0.391746218383377,0.0158706051774299,0.503055815930397,0.0261874229722585
"Zc2hc1c",10.7680819926211,12.1410419943868,11.8206981798163,0.566221601137226,0.00040529048939938,0.636734039024959,4.74039621592227e-05,0.304661237811159,0.251149789397058
"Fsd2",0.915495524517788,1.14253800492542,0.990061691572241,0.247666268547829,0.683102330403664,0.962458591913782,0.0321022408645052,0.296952823628195,0.808455899810323
"Rad51c",9.69523129655315,8.76424684381998,8.55869944623373,0.682146818524792,0.000561912103727926,0.460846379740366,0.0270926177777376,0.364069683269034,0.283242903000951
"Ost4",21.8669504276991,22.6548554007135,25.9733472030231,0.398994715644206,0.0254642377473213,0.610239654241778,0.000374820677341118,0.49704243893269,0.0463691257262236
"Tmem107",10.0304328575195,9.1492619989995,8.81874752765473,0.451062909139094,0.0572530073241888,0.587944676292335,0.0116664508934314,0.466683778719267,0.203766944957997
"Rcl1",31.573620074926,31.0346147464201,29.6080119280434,0.66297988104612,6.29051342275692e-08,0.52570085901297,2.34769287464875e-05,0.316986143074754,0.10172490701927
"Car10",139.475897087208,126.524272138286,124.514384509885,0.594300274864558,6.70616628061314e-05,0.501846759169951,0.00103534468235892,0.409507604005776,0.0658005594571018
"Tubb2b",74.6899216955123,64.6780083183232,63.0414129032974,0.645172715449122,0.00017145651711101,0.524291729703222,0.0030949292491445,0.332989805615572,0.238044903835514
"Timp2",898.823796741755,819.405568039908,845.999256511337,0.627014253763111,0.00131474673212797,0.450409632949118,0.0290012406097866,0.424482464122755,0.161147998174159
"Atp5h",89.4764008257704,103.771903922076,105.970426015974,0.408341063526072,0.027965000263824,0.504831785225069,0.00574677025943211,0.585865228855976,0.0192623933966681
"Rnh1",83.2687047335135,84.8164409788722,85.9405239639971,0.586569768621637,3.26847775555499e-05,0.533749518547856,0.000196835427453323,0.377981670784319,0.0758059008986106
"Tmem53",4.68158304707384,3.22385321779999,4.07662615801845,0.652664398360927,0.00387719145865293,0.344254992913223,0.190622932512108,0.497881411438138,0.18534196227495
"Uap1l1",25.7795532034127,25.7176911685666,25.2692499306346,0.718691307810345,0.000318850242271505,0.538122916682038,0.00948842851420239,0.235151206209871,0.552322228065251
"Srp54b",19.4839629074428,18.3979030407476,17.5306980673042,0.597934317309466,0.00483890720849026,0.492150490060823,0.0252214454038442,0.401769106053428,0.242318644846439
"Kctd13",166.241646678084,156.919169306761,173.907841227082,0.635903190102333,0.000896147970223446,0.477969883124404,0.0172527841550148,0.377470182937123,0.218143762202026
"Slc27a3",7.50751924578082,6.97150501103289,6.63181001648457,0.840670508097076,0.000290347065441744,0.55967484286261,0.0214005749816014,0.0907908142963808,0.925196962404085
"Tprgl",343.579834822623,357.122264149411,401.535470304796,0.593835877307972,1.09029620043757e-05,0.447559249373814,0.00135630648659317,0.449548096939235,0.0205231665972759
"Atp5a1",1586.67479317426,1728.71230544799,1651.41128116014,0.590473128834042,4.43024467699843e-06,0.517390410791205,7.83882423362348e-05,0.38080631769876,0.0450195118071105
"Dxo",20.9128762284126,23.099662085654,22.8560610381167,0.551991985777793,0.000662919868555373,0.602274439532954,0.000179835440288635,0.334140137412605,0.198239184740292
"Thap4",30.5983622265621,32.1972798297607,33.8641062807845,0.610446218530961,0.00645816004979592,0.427360048162504,0.0734733980183676,0.448079452607998,0.200483344010626
"Gp5",2.11717222032508,2.41951623674921,2.72479720359093,0.856294130473308,0.0285623482628396,0.308124682228253,0.516844411573287,0.321336125883498,0.700479031361007
"Gnpda1",27.615374904888,22.9089213877271,26.0747089855723,0.62392245094082,0.000120711373690613,0.431492429604402,0.01170198585275,0.430203538846203,0.0818486557177796
"Rnaseh2a",33.4706667801103,32.0509600041691,34.1190765556346,0.598829865025261,0.000536595838251193,0.457270342850414,0.0110470819112599,0.427308598747458,0.104273462468482
"Hspg2",4.12026445050779,3.87301459227669,1.67809747579574,0.733065927718075,0.239187305825149,1.18835885770358,0.0428357423969094,-0.438906520350571,0.751463783478493
"Rab34",21.9410385518137,21.8841453862216,23.8918903549999,0.516274636047593,0.0212720095114161,0.633769289168377,0.00410448173165486,0.331980789795697,0.380417851903741
"Ssbp4",134.04119437292,116.611944996143,141.845621506566,0.801336808807718,0.00502341245480182,0.502145576664444,0.10754661375992,0.175916313191559,0.827871831239231
"Stambpl1",34.7725380592727,36.6364750012193,35.3624347983136,0.515189290616656,1.87130808839638e-05,0.611381386850793,2.74612250634259e-07,0.350315188430227,0.0525740127687805
"Slc16a8",3.17406599652323,2.42797480232206,2.54494329231273,0.778531989991975,0.0302226433125912,0.490993015657634,0.221542158358212,0.206601134238537,0.848662495470581
"Jmjd8",21.0128487881095,17.717453943166,19.7650486098581,0.648762055155236,0.000369583223211711,0.460777210778783,0.0164180822990979,0.366205257925738,0.217968093259582
"Smyd4",19.2996933197891,21.7121942055381,26.3661652455531,0.420353731025532,0.00252327417351413,0.446937845148388,0.0011308726396897,0.608269505087036,0.00114375707792301
"Mnat1",27.9126298076836,32.5026379409973,32.588108487699,0.31438123937937,0.0515919650560843,0.571098352005701,0.000157130412090483,0.589573237598197,0.00535266361536448
"Gdap1l1",140.891359552392,144.522859657049,154.11036887735,0.64767960628027,2.00069604611886e-05,0.456426460165376,0.00395294303655514,0.370779379398471,0.114153861067995
"Ppih",5.5727143217671,5.71707217059802,7.66283397267038,0.521445274352183,0.0253601120007953,0.276558054714867,0.290841627891384,0.67553209211832,0.0359335411132752
"Trp53i13",10.7050753686793,8.2878749303072,9.9146189635885,0.688035311492878,0.00517381437335563,0.361488204410987,0.195205265439996,0.42377255755451,0.303460088498727
"Impdh2",9.84904667915618,10.9135938983177,10.6886415222959,0.624485174037989,0.000453576305136786,0.5919504201336,0.00080814719982521,0.256376074032511,0.430666714601294
"1810043G02Rik",65.8035476081475,70.8791712603445,75.5890496916519,0.603741950767569,0.00292486711042831,0.509445872341792,0.0150575520083305,0.357228193927713,0.282931553813384
"Bud31",50.2332046814164,48.9608638542458,54.8326230653633,0.433937337719555,0.0101668457906739,0.397527213113343,0.021567327387251,0.636125008781496,0.00511573374604058
"Zfp955a",4.87928942882291,4.87470288151282,4.85169259571051,0.708943436077899,0.0347362873168349,0.223604793540112,0.618374787281164,0.534937979487271,0.336085947678719
"Hspa12b",10.5753945731145,9.87674096889817,6.33456115216271,0.741922245998767,0.000585574561177143,0.722297529856191,0.000928200679684477,0.000454769361204071,1
"Casc3",121.710576965691,130.218277828899,125.184055237441,0.602739843566977,8.35220754612394e-05,0.486800593439067,0.00201707442058741,0.374964112305803,0.110791618847942
"Gns",123.425384849836,109.478887184729,111.094495017228,0.586262524547258,0.00342350742222576,0.521634026281638,0.0113256484007667,0.356526621510537,0.276304790395664
"Mfsd13a",23.0662383552897,20.0748620611379,20.0216926084515,0.599193586739562,0.0095925334227704,0.576883084338754,0.0145314547033213,0.286743901864926,0.506527200137348
"Zfp28",17.8132165317416,21.3910949808252,23.8475240075587,0.375128238683347,0.0356730156279915,0.501039731045412,0.00355147269015093,0.585925831609628,0.0140376120476878
"Ltv1",27.1004790117153,29.6041694374618,22.7407538430424,0.538537571911977,0.000130671758315814,0.611417541515732,1.15010810268886e-05,0.311435983432174,0.175204787125022
"Arhgdia",553.872272293814,514.350409375392,509.320111205161,0.640862252092678,0.000243582886747768,0.489084585861797,0.00719008010703843,0.330544480460153,0.24862693409345
"Mapre3",398.897969386842,399.394285878996,408.815885976281,0.627757636696868,0.000135454472957461,0.471278231501,0.00595700882504342,0.361269785937376,0.163727326186416
"Zbtb8b",11.3828140720138,10.2606126142257,11.0323161743578,0.700476365216364,0.00381877949326215,0.414325751127332,0.118335515078713,0.34440521251418,0.429272881023325
"Gabrg1",87.859010941619,72.9582367871869,60.3184593294728,0.618495836761354,0.021958738182929,0.458521615202719,0.112987508063436,0.380206720529943,0.413729391669906
"Fkbp1a",744.546243526263,776.07375015912,767.483825613823,0.368954593290091,0.0719836367454918,0.493512797944685,0.0135071808091574,0.593937419796089,0.0290212841769213
"Ntn4",10.4815386694017,8.99226865849385,9.0846165310873,0.616758457418032,0.00240750709355494,0.550566148555551,0.00851090418490066,0.288254686891959,0.444317277654286
"Lmo3",128.540847794818,128.116474848665,130.806553801894,0.404511979194111,0.0599989820698933,0.429476993233243,0.0477571040160299,0.621087345405867,0.031084938118828
"Psmd4",180.972229088309,192.948235485238,207.386765699444,0.591142526595258,0.00020366259243012,0.502353986746557,0.00208758407277336,0.3579079655946,0.150121601091445
"Utp4",39.5276370838898,37.7362606306275,40.4332132108315,0.632994098049205,0.000328971517629222,0.429351215270543,0.0211498911825967,0.388272328003335,0.162226503498246
"Scnn1a",5.49470566520511,5.05358865321371,3.58961189747956,0.871180056037189,2.56322471932379e-05,0.570883566881355,0.00749011517641743,0.00717896029034774,1
"Mrpl32",32.8246148574222,35.8444762860518,38.6285240948234,0.313691718039435,0.0512726790052145,0.440725630999899,0.00444683354736474,0.694734654216289,0.000770352288549743
"Tnfrsf21",111.656516347195,94.425105618781,96.5827396985528,0.596368114773007,0.00100263004186136,0.435111096415795,0.0227242027778437,0.41697761586449,0.135303923518494
"Snapc2",39.1362697488029,37.1550729106029,38.3332497177889,0.659758870031795,6.12981391625364e-05,0.445448521617353,0.00995820799074272,0.342028432447874,0.200483344010626
"Slc35e4",34.0385900561691,33.5119890011565,34.7446533816235,0.648876147674731,0.00083655689730715,0.453564409162865,0.0267479610828472,0.34147871523242,0.293212110442232
"Crcp",55.8381006003904,72.8706346965701,82.1772081584654,0.348568595638532,0.0602996533655073,0.493727125836764,0.00566516686697364,0.601403622057693,0.013143152358708
"Babam1",136.16269838882,132.739814487782,146.005187755126,0.595518141197327,0.00412390850486457,0.447199032541378,0.0411019398728353,0.400925107996399,0.222376540926794
"Pck2",39.5205438753332,40.1201318548908,36.6234149822188,0.585164953700478,2.77440400907147e-05,0.565737922222606,5.69972334977244e-05,0.289820371315156,0.206105536540356
"Fam96a",32.9254738550948,37.0671869828522,40.0065984682283,0.322685403388379,0.109685085635089,0.505232835166265,0.00807141926480035,0.611730803731807,0.0193285353492973
"Rnaseh2b",20.5934450901414,24.1847343335957,22.8488954735764,0.320242902534175,0.0593898533618092,0.516465862679612,0.00125130591446882,0.602104932090829,0.00720825919078646
"Siah1b",5.66406629856532,6.70414891545704,5.13222180943828,0.538907256290965,0.0106983577522396,0.617410423214509,0.00242896195678426,0.282151598612841,0.482844321084238
"Arrb2",66.2159208853671,69.1112113448481,67.7173138329865,0.598434144958422,0.000638691274338059,0.539794383564833,0.00252342490678612,0.300206174342997,0.310363670626589
"Sar1b",74.407975293063,78.2313992083817,79.2801083246922,0.392935071578642,0.0855947767110141,0.587807676125284,0.00722604263007211,0.456036697240111,0.170259034342049
"Fam174b",39.7762461379921,28.189028222341,28.9541302427782,0.685006814496579,3.6761037627821e-09,0.43506540122531,0.000384632597695606,0.316064023119892,0.0908922550745411
"Aldoa",1827.66477129009,1843.91201098496,2033.54880576472,0.627783297567912,0.000134446915499457,0.471488538862232,0.00593125544665411,0.329564838546976,0.215599442971614
"Cntnap4",32.8514369048198,26.3625313520555,28.0391282794368,0.639830137359843,0.0101694449527892,0.403496980682913,0.140482443585638,0.385131378149071,0.36170455072539
"Jund",89.0951584928981,73.0911531526618,88.7110038398874,0.89676460907067,0.00106747895666795,0.41939344551346,0.180935172645481,0.110634623737693,0.915995641426484
"2310039H08Rik",4.41850435558481,4.37004467657335,5.54516358539,0.620081994228924,0.0481218356246906,0.404118161964502,0.237820721383549,0.401757304831018,0.460016102751444
"Gfod2",61.7982804918543,62.1098568601035,58.5242265901507,0.588128353633853,3.29283092883437e-05,0.521277983622827,0.000295301041037961,0.31598211891508,0.162304639751484
"Slc7a4",33.6559673984271,24.7345445735509,24.8825818913307,0.659824838280056,5.71277909454141e-05,0.449112915911878,0.00974252545739822,0.313704063543844,0.259825151753932
"Dgkg",53.1956145090125,49.1357844267378,43.7040229150272,0.653217652442984,0.000277479796670387,0.39878883997599,0.0387698279385633,0.368724806147126,0.204734427439694
"Cish",5.8614051169327,10.120383038238,4.65577719626734,0.350949804785056,0.302388955212967,1.13882138776954,5.93024179825239e-05,-0.0694964018437291,0.96104673654375
"Ak5",130.781425986386,119.038655686907,111.109427673397,0.597323171527162,6.04947225156921e-05,0.449652259355581,0.0036533073971556,0.372463079950368,0.102968724752924
"Nccrp1",1.2296509964811,1.51317515860209,1.25864829773282,0.827061924793119,0.211289392247753,0.607061324466076,0.391263841866102,-0.0159684963460622,1
